,experiment,policy,Gain,Final Value,Initial Value,num_stocks,pct_variance,initial_budget,trading_fee,average_error,status,runtime,leftover_cash
312,29_260856_259448_9,Naive,0.05959216957496772,276400.9749866478,260856.0,29,0.000158317173958041,260856,9,6.809878131913051,Complete,6.264883518218994,0.8111866478145657
313,29_260856_259448_9,DayTrading,0.28981412426688674,336455.753199763,260856.0,29,0.000158317173958041,260856,9,6.809878131913051,Complete,105.78796076774597,0.11939988149642478
314,29_260856_259448_9,Directional,0.0598650899346766,276472.1679,260856.0,29,0.000158317173958041,260856,9,6.809878131913051,Infeasible,77.50756597518921,1970.6641000000084
315,29_280677_278794_7,Naive,0.053552161381231755,295707.86,280677.0,29,0.00010451810439731793,280677,7,7.820286233252511,Complete,6.2494378089904785,3.3200000000360887
316,29_280677_278794_7,DayTrading,-0.001291876579536695,280314.3999572854,280677.0,29,0.00010451810439731793,280677,7,7.820286233252511,Infeasible,213.2448570728302,5.999957537032936
317,29_280677_278794_7,Directional,0.05119051436348564,295045.00000000006,280677.0,29,0.00010451810439731793,280677,7,7.820286233252511,Infeasible,64.70207619667053,7534.480000000035
318,29_314177_314151_9,Naive,0.05369482804307251,331046.6799900884,314177.0,29,0.0001508122487142832,314177,9,7.653260650504473,Complete,6.222750425338745,0.3799900883735319
319,29_314177_314151_9,DayTrading,0.28685177463066835,404299.2299981395,314177.0,29,0.0001508122487142832,314177,9,7.653260650504473,Complete,203.42311668395996,0.4900013504830687
320,29_314177_314151_9,Directional,0.05510842614195179,331490.8,314177.0,29,0.0001508122487142832,314177,9,7.653260650504473,Infeasible,89.65753698348999,39.93999999998323
321,29_333288_332951_8,Naive,0.028595779025947544,342818.63,333288.0,29,0.0002732890602348616,333288,8,8.002684366483939,Complete,6.340353727340698,0.20000000003710738
322,29_333288_332951_8,DayTrading,0.08485811070657842,361570.1900011741,333288.0,29,0.0002732890602348616,333288,8,8.002684366483939,Complete,108.43845582008362,0.18000117411532202
323,29_333288_332951_8,Directional,0.029020606802525235,342960.22000000003,333288.0,29,0.0002732890602348616,333288,8,8.002684366483939,Infeasible,55.07603740692139,5.960000000040907
324,30_108834_107399_9,Naive,0.04738197590913834,113990.76996609516,108834.0,30,0.0002940848496130145,108834,9,7.297405277492062,Complete,6.313537120819092,1.7699660951655005
325,30_108834_107399_9,DayTrading,0.16392414135288663,126674.52000000006,108834.0,30,0.0002940848496130145,108834,9,7.297405277492062,Complete,130.99406552314758,0.01000000004628987
326,30_108834_107399_9,Directional,0.04738317070033283,113990.90000000002,108834.0,30,0.0002940848496130145,108834,9,7.297405277492062,Infeasible,272.4148015975952,10944.170000000007
327,30_120921_120014_9,Naive,-0.015287322454600695,119072.44168146723,120921.0,30,0.00011748550660747841,120921,9,4.669964060090011,Complete,6.2588791847229,0.22168146723549853
