,experiment,policy,Gain,Final Value,Initial Value,num_stocks,pct_variance,initial_budget,trading_fee,average_error,status,runtime,leftover_cash,penalty,total_trades,total_trading_costs
383,23_38382_37742_2,DirP_500,-0.02742275,37329.46,38382,23,0.000231638,38382,2,8.179423656,Complete,21.0010345,176.18,5,27,54
384,23_38382_37742_2,Naive,-0.021638789,37551.46,38382,23,0.000231638,38382,2,8.179423656,Complete,6.210970402,0.47,,20,40
385,23_58129_57805_7,Directional,0.003943299,58358.22,58129,23,0.000184758,58129,7,7.952320206,Infeasible,13.58884048,5642.69,,14,98
386,23_58129_57805_7,DirP_0,0.065995458,61965.25,58129,23,0.000184758,58129,7,7.952320206,Complete,25.67919517,2.82,0,49,343
387,23_58129_57805_7,DirP_25.0,-0.002093791,58007.29,58129,23,0.000184758,58129,7,7.952320206,Complete,23.62003565,11.69,0.25,29,203
388,23_58129_57805_7,DirP_50.0,0.004568288,58394.55,58129,23,0.000184758,58129,7,7.952320206,Complete,20.2337842,412.95,0.5,30,210
389,23_58129_57805_7,DirP_75.0,0.004942456,58416.3,58129,23,0.000184758,58129,7,7.952320206,Complete,20.34734988,434.7,0.75,32,224
390,23_58129_57805_7,DirP_500,0.004568288,58394.55,58129,23,0.000184758,58129,7,7.952320206,Complete,19.58020854,412.95,5,30,210
391,23_58129_57805_7,Naive,0.004334153,58380.94,58129,23,0.000184758,58129,7,7.952320206,Complete,6.366675854,0.03,,20,140
392,23_93861_91489_9,Directional,0.025520078,96256.34,93861,23,0.00021543,93861,9,9.157031714,Infeasible,11.2968719,13610.55,,12,108
393,23_93861_91489_9,DirP_0,-0.036569182,90428.58,93861,23,0.00021543,93861,9,9.157031714,Infeasible,23.49330997,58.5,0,20,180
394,23_93861_91489_9,DirP_25.0,0.033790712,97032.63,93861,23,0.00021543,93861,9,9.157031714,Complete,21.05486298,1908.11,0.25,32,288
395,23_93861_91489_9,DirP_50.0,0.031800109,96845.79,93861,23,0.00021543,93861,9,9.157031714,Complete,20.9349649,1721.27,0.5,30,270
396,23_93861_91489_9,DirP_75.0,0.031800109,96845.79,93861,23,0.00021543,93861,9,9.157031714,Complete,20.76230955,1721.27,0.75,30,270
397,23_93861_91489_9,DirP_500,0.031800109,96845.79,93861,23,0.00021543,93861,9,9.157031714,Complete,20.31404448,1721.27,5,30,270
398,23_93861_91489_9,Naive,0.032404193,96902.49,93861,23,0.00021543,93861,9,9.157031714,Complete,6.364401817,0.79,,19,171
399,24_112327_111935_2,Directional,0.015918078,114115.03,112327,24,0.000211766,112327,2,6.01609456,Infeasible,16.04513955,3364.52,,14,28
400,24_112327_111935_2,DirP_0,0.084737953,121845.36,112327,24,0.000211766,112327,2,6.01609456,Complete,19.49782729,10.42,0,62,124
401,24_112327_111935_2,DirP_25.0,0.014425383,113947.36,112327,24,0.000211766,112327,2,6.01609456,Complete,18.12776899,1180.16,0.25,34,68
402,24_112327_111935_2,DirP_50.0,0.015924933,114115.8,112327,24,0.000211766,112327,2,6.01609456,Complete,18.29155684,163.23,0.5,29,58
403,24_112327_111935_2,DirP_75.0,0.015924933,114115.8,112327,24,0.000211766,112327,2,6.01609456,Complete,18.14550114,163.23,0.75,29,58
404,24_112327_111935_2,DirP_500,0.015704149,114091,112327,24,0.000211766,112327,2,6.01609456,Complete,17.99498677,138.43,5,29,58
405,24_112327_111935_2,Naive,0.015000312,114011.94,112327,24,0.000211766,112327,2,6.01609456,Complete,6.487838507,0.98,,20,40
406,24_112936_112279_2,Directional,0.056770029,119347.38,112936,24,0.000490215,112936,2,9.212663528,Infeasible,12.19993615,10224.91,,24,48
407,24_112936_112279_2,DirP_0,-0.048065984,107507.62,112936,24,0.000490215,112936,2,9.212663528,Infeasible,19.04614305,7.46,0,23,46
408,24_112936_112279_2,DirP_25.0,0.122195668,126736.29,112936,24,0.000490215,112936,2,9.212663528,Complete,20.63790751,9221.59,0.25,57,114
409,24_112936_112279_2,DirP_50.0,0.055491783,119203.02,112936,24,0.000490215,112936,2,9.212663528,Complete,21.7291007,1618.06,0.5,38,76
410,24_112936_112279_2,DirP_75.0,0.058949494,119593.52,112936,24,0.000490215,112936,2,9.212663528,Complete,21.10881877,295.34,0.75,38,76
411,24_112936_112279_2,DirP_500,0.053670486,118997.33,112936,24,0.000490215,112936,2,9.212663528,Complete,19.76110673,1394.06,5,39,78
412,24_112936_112279_2,Naive,0.049609779,118538.73,112936,24,0.000490215,112936,2,9.212663528,Complete,6.470062494,0.33,,23,46
413,24_114277_113619_4,Directional,0.029686026,117669.43,114277,24,0.000124752,114277,4,9.22908951,Infeasible,16.32865095,1708.66,,16,64
414,24_114277_113619_4,DirP_0,-0.039166849,109801.13,114277,24,0.000124752,114277,4,9.22908951,Infeasible,20.70451713,0.45,0,34,136
415,24_114277_113619_4,DirP_25.0,0.025215748,117158.58,114277,24,0.000124752,114277,4,9.22908951,Complete,20.07621741,146.27,0.25,38,152
416,24_114277_113619_4,DirP_50.0,0.029059216,117597.8,114277,24,0.000124752,114277,4,9.22908951,Complete,20.39087343,145.04,0.5,29,116
417,24_114277_113619_4,DirP_75.0,0.030276521,117736.91,114277,24,0.000124752,114277,4,9.22908951,Complete,22.06544948,679.07,0.75,29,116
418,24_114277_113619_4,DirP_500,0.029730304,117674.49,114277,24,0.000124752,114277,4,9.22908951,Complete,19.77568698,209.31,5,30,120
419,24_114277_113619_4,Naive,0.032303876,117968.59,114277,24,0.000124752,114277,4,9.22908951,Complete,6.504434586,2.99,,17,68
420,24_164410_163754_4,Directional,0.018710662,167486.22,164410,24,0.000237533,164410,4,8.163648671,Infeasible,17.59635782,1847.57,,17,68
421,24_164410_163754_4,DirP_0,0.008741378,165847.17,164410,24,0.000237533,164410,4,8.163648671,Complete,20.50259781,21.51,0,58,232
422,24_164410_163754_4,DirP_25.0,0.021390366,167926.79,164410,24,0.000237533,164410,4,8.163648671,Complete,29.74851394,1273.82,0.25,35,140
423,24_164410_163754_4,DirP_50.0,0.019890153,167680.14,164410,24,0.000237533,164410,4,8.163648671,Complete,26.07349658,419.53,0.5,26,104
424,24_164410_163754_4,DirP_75.0,0.019890153,167680.14,164410,24,0.000237533,164410,4,8.163648671,Complete,25.04474974,419.53,0.75,26,104
425,24_164410_163754_4,DirP_500,0.019890153,167680.14,164410,24,0.000237533,164410,4,8.163648671,Complete,22.04024863,419.53,5,26,104
426,24_164410_163754_4,Naive,0.01911745,167553.1,164410,24,0.000237533,164410,4,8.163648671,Complete,6.613018751,0.22,,19,76
427,24_165315_164807_4,Directional,0.004028068,165980.9,165315,24,9.27E-05,165315,4,5.768769891,Infeasible,14.06863809,10642.41,,13,52
428,24_165315_164807_4,DirP_0,-0.055158516,156196.47,165315,24,9.27E-05,165315,4,5.768769891,Infeasible,19.86957455,7.41,0,24,96
429,24_165315_164807_4,DirP_25.0,0.00435756,166035.37,165315,24,9.27E-05,165315,4,5.768769891,Complete,19.37768316,344.45,0.25,29,116
430,24_165315_164807_4,DirP_50.0,0.00435756,166035.37,165315,24,9.27E-05,165315,4,5.768769891,Complete,19.42587686,344.45,0.5,29,116
431,24_165315_164807_4,DirP_75.0,0.004533043,166064.38,165315,24,9.27E-05,165315,4,5.768769891,Complete,19.5569787,373.46,0.75,29,116
432,24_165315_164807_4,DirP_500,0.004533043,166064.38,165315,24,9.27E-05,165315,4,5.768769891,Complete,19.06023932,373.46,5,29,116
433,24_165315_164807_4,Naive,0.004411699,166044.32,165315,24,9.27E-05,165315,4,5.768769891,Complete,6.569963455,0.01,,20,80
434,24_187994_187857_5,Directional,-0.056190357,177430.55,187994,24,0.000805124,187994,5,8.954273767,Infeasible,17.22025728,1022.86,,24,120
435,24_187994_187857_5,DirP_0,0.474928508,277277.71,187994,24,0.000805124,187994,5,8.954273767,Complete,20.35769773,25.31,0,66,330
436,24_187994_187857_5,DirP_25.0,0.254210347,235784.02,187994,24,0.000805124,187994,5,8.954273767,Complete,26.49321342,18.36,0.25,65,325
437,24_187994_187857_5,DirP_50.0,0.157724395,217645.24,187994,24,0.000805124,187994,5,8.954273767,Complete,31.73460889,70.7,0.5,58,290
438,24_187994_187857_5,DirP_75.0,-0.045759918,179391.41,187994,24,0.000805124,187994,5,8.954273767,Complete,27.90598774,98.75,0.75,32,160
439,24_187994_187857_5,DirP_500,-0.053827197,177874.81,187994,24,0.000805124,187994,5,8.954273767,Complete,21.48319364,546.86,5,36,180
440,24_187994_187857_5,Naive,-0.063178133,176116.89,187994,24,0.000805124,187994,5,8.954273767,Complete,6.699255705,3.42,,23,115
441,24_202122_201984_3,Directional,0.028862469,207955.74,202122,24,0.000196782,202122,3,9.308471597,Infeasible,13.61795044,26891.97,,14,42
442,24_202122_201984_3,DirP_0,0.132275952,228857.88,202122,24,0.000196782,202122,3,9.308471597,Complete,19.92485595,125.93,0,63,189
443,24_202122_201984_3,DirP_25.0,0.026960598,207571.33,202122,24,0.000196782,202122,3,9.308471597,Complete,18.85536861,1396.7,0.25,31,93
444,24_202122_201984_3,DirP_50.0,0.027113624,207602.26,202122,24,0.000196782,202122,3,9.308471597,Complete,18.76860809,1430.63,0.5,29,87
445,24_202122_201984_3,DirP_75.0,0.027133167,207606.21,202122,24,0.000196782,202122,3,9.308471597,Complete,18.74760294,1434.58,0.75,29,87
446,24_202122_201984_3,DirP_500,0.027114911,207602.52,202122,24,0.000196782,202122,3,9.308471597,Complete,18.40574384,1430.89,5,29,87
447,24_202122_201984_3,Naive,0.031039521,208395.77,202122,24,0.000196782,202122,3,9.308471597,Complete,6.743134499,2.78,,20,60
448,24_229936_229635_6,Directional,0.022188065,235037.835,229936,24,0.000526703,229936,6,9.503611773,Infeasible,12.11079502,1378.17,,18,108
449,24_229936_229635_6,DirP_0,-0.021451404,225003.55,229936,24,0.000526703,229936,6,9.503611773,Infeasible,20.05772948,17.88,0,26,156
450,24_229936_229635_6,DirP_25.0,-0.007456423,228221.5,229936,24,0.000526703,229936,6,9.503611773,Infeasible,27.49955535,9.76,0.25,43,258
451,24_229936_229635_6,DirP_50.0,0.021240671,234819.995,229936,24,0.000526703,229936,6,9.503611773,Complete,28.00504684,48.85,0.5,34,204
452,24_229936_229635_6,DirP_75.0,0.021868694,234964.4,229936,24,0.000526703,229936,6,9.503611773,Complete,27.39614892,158.955,0.75,34,204
453,24_229936_229635_6,DirP_500,0.021800066,234948.62,229936,24,0.000526703,229936,6,9.503611773,Complete,21.77339411,33.225,5,34,204
454,24_229936_229635_6,Naive,0.021458384,234870.055,229936,24,0.000526703,229936,6,9.503611773,Complete,6.836540222,0.45,,22,132
455,24_274078_270773_6,Directional,0.011651574,277271.44,274078,24,0.000155593,274078,6,6.171020946,Complete,16.99459219,3.66,,26,156
456,24_274078_270773_6,DirP_0,0.089340753,298564.335,274078,24,0.000155593,274078,6,6.171020946,Complete,21.28619194,28.715,0,60,360
457,24_274078_270773_6,DirP_25.0,0.012113814,277398.13,274078,24,0.000155593,274078,6,6.171020946,Complete,21.178442,1243.92,0.25,27,162
458,24_274078_270773_6,DirP_50.0,0.011978816,277361.13,274078,24,0.000155593,274078,6,6.171020946,Complete,20.04378605,124.06,0.5,29,174
459,24_274078_270773_6,DirP_75.0,0.011978816,277361.13,274078,24,0.000155593,274078,6,6.171020946,Complete,20.25786901,124.06,0.75,29,174
460,24_274078_270773_6,DirP_500,0.011978816,277361.13,274078,24,0.000155593,274078,6,6.171020946,Complete,19.52036405,124.06,5,29,174
461,24_274078_270773_6,Naive,0.010085158,276842.12,274078,24,0.000155593,274078,6,6.171020946,Complete,6.978801012,4.21,,18,108
462,24_281149_281069_4,Directional,0.00332699,282084.38,281149,24,0.000249599,281149,4,5.788569818,Infeasible,17.71581078,2067.78,,18,72
463,24_281149_281069_4,DirP_0,0.160751914,326344.24,281149,24,0.000249599,281149,4,5.788569818,Complete,20.65569854,11.18,0,66,264
464,24_281149_281069_4,DirP_25.0,0.003557117,282149.08,281149,24,0.000249599,281149,4,5.788569818,Complete,25.8175416,729.07,0.25,32,128
465,24_281149_281069_4,DirP_50.0,0.00318863,282045.48,281149,24,0.000249599,281149,4,5.788569818,Complete,32.24550843,115.95,0.5,30,120
466,24_281149_281069_4,DirP_75.0,0.003181125,282043.37,281149,24,0.000249599,281149,4,5.788569818,Complete,30.90934896,113.84,0.75,30,120
467,24_281149_281069_4,DirP_500,0.003189412,282045.7,281149,24,0.000249599,281149,4,5.788569818,Complete,21.37277889,116.17,5,30,120
468,24_281149_281069_4,Naive,0.001809112,281657.63,281149,24,0.000249599,281149,4,5.788569818,Complete,7.074594259,1.51,,22,88
469,24_331742_330406_5,Directional,-0.004688131,330186.75,331742,24,0.000244547,331742,5,9.90530074,Infeasible,21.43083262,29.48,,21,105
470,24_331742_330406_5,DirP_0,0.107589573,367433.98,331742,24,0.000244547,331742,5,9.90530074,Complete,20.57714796,43.23,0,58,290
471,24_331742_330406_5,DirP_25.0,0.000464668,331896.15,331742,24,0.000244547,331742,5,9.90530074,Complete,32.49846148,4476.73,0.25,46,230
472,24_331742_330406_5,DirP_50.0,-0.003913252,330443.81,331742,24,0.000244547,331742,5,9.90530074,Complete,50.03422737,484.49,0.5,35,175
473,24_331742_330406_5,DirP_75.0,-0.004005311,330413.27,331742,24,0.000244547,331742,5,9.90530074,Complete,45.63041687,980.44,0.75,34,170
474,24_331742_330406_5,DirP_500,-0.004070693,330391.58,331742,24,0.000244547,331742,5,9.90530074,Complete,29.01799846,958.75,5,35,175
475,24_331742_330406_5,Naive,-0.010808851,328156.25,331742,24,0.000244547,331742,5,9.90530074,Complete,6.919463634,0.57,,18,90
476,24_43159_41962_6,Directional,0.050022475,45317.92,43159,24,0.000294804,43159,6,6.703905168,Infeasible,12.90710402,2281.2,,16,96
477,24_43159_41962_6,DirP_0,0.229065317,53045.23,43159,24,0.000294804,43159,6,6.703905168,Complete,33.32131386,37.79,0,61,366
478,24_43159_41962_6,DirP_25.0,0.073594384,46335.26,43159,24,0.000294804,43159,6,6.703905168,Complete,41.37142539,411.39,0.25,34,204
479,24_43159_41962_6,DirP_50.0,0.062596677,45860.61,43159,24,0.000294804,43159,6,6.703905168,Complete,35.57574439,307.17,0.5,34,204
480,24_43159_41962_6,DirP_75.0,0.063048495,45880.11,43159,24,0.000294804,43159,6,6.703905168,Complete,33.09697032,326.67,0.75,34,204
481,24_43159_41962_6,DirP_500,0.063048495,45880.11,43159,24,0.000294804,43159,6,6.703905168,Complete,27.45835304,326.67,5,34,204
482,24_43159_41962_6,Naive,0.052149725,45409.73,43159,24,0.000294804,43159,6,6.703905168,Complete,7.279841185,0.41,,21,126
483,24_50600_48981_4,Directional,0.081497036,54723.75,50600,24,0.000335376,50600,4,9.70365175,Infeasible,20.25990176,8667.43,,27,108
484,24_50600_48981_4,DirP_0,0.585877273,80245.39,50600,24,0.000335376,50600,4,9.70365175,Complete,29.32040262,24.63,0,50,200
485,24_50600_48981_4,DirP_25.0,0.583635968,80131.98,50600,24,0.000335376,50600,4,9.70365175,Complete,21.06786823,28635.38,0.25,49,196
486,24_50600_48981_4,DirP_50.0,0.184063439,59913.61,50600,24,0.000335376,50600,4,9.70365175,Complete,21.9627409,3691.79,0.5,26,104
487,24_50600_48981_4,DirP_75.0,0.081509881,54724.4,50600,24,0.000335376,50600,4,9.70365175,Complete,27.67586422,642.42,0.75,31,124
488,24_50600_48981_4,DirP_500,0.081509881,54724.4,50600,24,0.000335376,50600,4,9.70365175,Complete,24.52496529,642.42,5,31,124
489,24_50600_48981_4,Naive,0.075271146,54408.72,50600,24,0.000335376,50600,4,9.70365175,Complete,7.009206772,0.21,,17,68
490,25_141570_141307_5,Directional,0.015817475,143809.28,141570,25,0.000362072,141570,5,8.696195968,Infeasible,14.85549951,755.57,,19,95
491,25_141570_141307_5,DirP_0,0.134184785,160566.54,141570,25,0.000362072,141570,5,8.696195968,Complete,21.54254937,2.15,0,60,300
492,25_141570_141307_5,DirP_25.0,0.217236279,172324.14,141570,25,0.000362072,141570,5,8.696195968,Complete,22.56413341,29686.94,0.25,62,310
493,25_141570_141307_5,DirP_50.0,0.017855337,144097.78,141570,25,0.000362072,141570,5,8.696195968,Complete,38.34256649,60.04,0.5,35,175
494,25_141570_141307_5,DirP_75.0,0.018156954,144140.48,141570,25,0.000362072,141570,5,8.696195968,Complete,37.94789886,83.87,0.75,36,180
495,25_141570_141307_5,DirP_500,0.018448895,144181.81,141570,25,0.000362072,141570,5,8.696195968,Complete,24.6295321,560.5,5,30,150
496,25_141570_141307_5,Naive,0.013848485,143530.53,141570,25,0.000362072,141570,5,8.696195968,Complete,7.189564466,0.13,,20,100
497,25_148295_148287_2,Directional,0.010180923,149804.78,148295,25,0.000383153,148295,2,9.027091319,Infeasible,17.71296287,2784.21,,20,40
498,25_148295_148287_2,DirP_0,0.011038808,149932,148295,25,0.000383153,148295,2,9.027091319,Complete,20.97490716,30.84,0,50,100
499,25_148295_148287_2,DirP_25.0,0.015703631,150623.77,148295,25,0.000383153,148295,2,9.027091319,Complete,20.35620689,3092.75,0.25,41,82
500,25_148295_148287_2,DirP_50.0,0.011430797,149990.13,148295,25,0.000383153,148295,2,9.027091319,Complete,20.01929832,1058.67,0.5,34,68
501,25_148295_148287_2,DirP_75.0,0.011430797,149990.13,148295,25,0.000383153,148295,2,9.027091319,Complete,19.94250393,1058.67,0.75,34,68
502,25_148295_148287_2,DirP_500,0.011430797,149990.13,148295,25,0.000383153,148295,2,9.027091319,Complete,19.91242266,1058.67,5,34,68
503,25_148295_148287_2,Naive,0.002053744,148599.56,148295,25,0.000383153,148295,2,9.027091319,Complete,7.191862106,5.86,,20,40
504,25_163781_163350_6,Directional,-0.004356427,163067.5,163781,25,0.000211462,163781,6,7.507678307,Infeasible,13.0991466,15618.71,,12,72
505,25_163781_163350_6,DirP_0,-0.052029478,155259.56,163781,25,0.000211462,163781,6,7.507678307,Infeasible,22.43518233,7.4,0,25,150
506,25_163781_163350_6,DirP_25.0,-0.026556499,159431.55,163781,25,0.000211462,163781,6,7.507678307,Infeasible,20.65617204,1.59,0.25,45,270
507,25_163781_163350_6,DirP_50.0,-0.005179905,162932.63,163781,25,0.000211462,163781,6,7.507678307,Complete,21.53624415,228.29,0.5,34,204
508,25_163781_163350_6,DirP_75.0,-0.005184667,162931.85,163781,25,0.000211462,163781,6,7.507678307,Complete,21.40919733,329.62,0.75,35,210
509,25_163781_163350_6,DirP_500,-0.005184667,162931.85,163781,25,0.000211462,163781,6,7.507678307,Complete,21.25013995,329.62,5,35,210
510,25_163781_163350_6,Naive,-0.004208913,163091.66,163781,25,0.000211462,163781,6,7.507678307,Complete,7.292295456,0.1,,22,132
511,25_276958_273078_6,Directional,-0.062536811,259637.93,276958,25,0.00021535,276958,6,8.095267826,Infeasible,13.40663552,19270.94,,13,78
512,25_276958_273078_6,DirP_0,0.062888741,294375.54,276958,25,0.00021535,276958,6,8.095267826,Complete,23.04038143,33.4,0,68,408
513,25_276958_273078_6,DirP_25.0,-0.064761372,259021.82,276958,25,0.00021535,276958,6,8.095267826,Complete,20.50016665,1215.43,0.25,31,186
514,25_276958_273078_6,DirP_50.0,-0.064062746,259215.31,276958,25,0.00021535,276958,6,8.095267826,Complete,20.94913316,1420.92,0.5,28,168
515,25_276958_273078_6,DirP_75.0,-0.064062746,259215.31,276958,25,0.00021535,276958,6,8.095267826,Complete,21.2552917,1420.92,0.75,28,168
516,25_276958_273078_6,DirP_500,-0.064754223,259023.8,276958,25,0.00021535,276958,6,8.095267826,Complete,20.72740602,1229.41,5,28,168
517,25_276958_273078_6,Naive,-0.075771453,255972.49,276958,25,0.00021535,276958,6,8.095267826,Complete,7.308044434,1.58,,20,120
518,25_32007_30469_9,Directional,-0.012098291,31619.77,32007,25,0.000263759,32007,9,9.85396752,Infeasible,19.88192058,2490.36,,7,63
519,25_32007_30469_9,DirP_0,-0.020672978,31345.32,32007,25,0.000263759,32007,9,9.85396752,Complete,28.77246785,113.1,0,28,252
520,25_32007_30469_9,DirP_25.0,0.004135345,32139.36,32007,25,0.000263759,32007,9,9.85396752,Complete,24.28178668,2355.21,0.25,28,252
521,25_32007_30469_9,DirP_50.0,-0.001570906,31956.72,32007,25,0.000263759,32007,9,9.85396752,Complete,32.41026139,2190.57,0.5,25,225
522,25_32007_30469_9,DirP_75.0,-0.006007436,31814.72,32007,25,0.000263759,32007,9,9.85396752,Complete,47.38003421,259.61,0.75,25,225
523,25_32007_30469_9,DirP_500,-0.006007436,31814.72,32007,25,0.000263759,32007,9,9.85396752,Complete,39.51532197,259.61,5,25,225
524,25_32007_30469_9,Naive,-0.010676727,31665.27,32007,25,0.000263759,32007,9,9.85396752,Complete,7.342141628,0.33,,18,162
525,25_34746_33665_4,Directional,-0.066455995,32436.92,34746,25,0.000250851,34746,4,7.733022483,Infeasible,14.07312298,6051.38,,12,48
526,25_34746_33665_4,DirP_0,-0.101940367,31203.98,34746,25,0.000250851,34746,4,7.733022483,Complete,33.05093074,18.35,0,47,188
527,25_34746_33665_4,DirP_25.0,-0.084312439,31816.48,34746,25,0.000250851,34746,4,7.733022483,Complete,30.93852425,789.01,0.25,32,128
528,25_34746_33665_4,DirP_50.0,-0.077364301,32057.9,34746,25,0.000250851,34746,4,7.733022483,Complete,27.99093437,701.64,0.5,35,140
529,25_34746_33665_4,DirP_75.0,-0.077364301,32057.9,34746,25,0.000250851,34746,4,7.733022483,Complete,26.92381597,701.64,0.75,35,140
530,25_34746_33665_4,DirP_500,-0.077373223,32057.59,34746,25,0.000250851,34746,4,7.733022483,Complete,26.1780262,771.24,5,35,140
531,25_34746_33665_4,Naive,-0.085792321,31765.06,34746,25,0.000250851,34746,4,7.733022483,Complete,7.394811869,1.36,,22,88
532,25_38296_38153_3,Directional,0.027061573,39332.35,38296,25,0.000147787,38296,3,8.1280836,Infeasible,18.94370461,8061.72,,15,45
533,25_38296_38153_3,DirP_0,0.165384113,44629.55,38296,25,0.000147787,38296,3,8.1280836,Complete,28.96378613,30.81,0,61,183
534,25_38296_38153_3,DirP_25.0,0.027766607,39359.35,38296,25,0.000147787,38296,3,8.1280836,Infeasible,22.98437381,6237.11,0.25,17,51
535,25_38296_38153_3,DirP_50.0,0.027766607,39359.35,38296,25,0.000147787,38296,3,8.1280836,Infeasible,23.17269063,6237.11,0.5,17,51
536,25_38296_38153_3,DirP_75.0,0.027766607,39359.35,38296,25,0.000147787,38296,3,8.1280836,Infeasible,22.58232832,6237.11,0.75,17,51
537,25_38296_38153_3,DirP_500,0.027766607,39359.35,38296,25,0.000147787,38296,3,8.1280836,Infeasible,22.12098765,6237.11,5,17,51
538,25_38296_38153_3,Naive,0.033129831,39564.74,38296,25,0.000147787,38296,3,8.1280836,Complete,7.447894812,0.6,,25,75
539,25_47988_45826_9,Directional,-0.020321539,47012.81,47988,25,0.000261034,47988,9,9.186187768,Infeasible,18.70271516,9036.45,,15,135
540,25_47988_45826_9,DirP_0,-0.112603151,42584.4,47988,25,0.000261034,47988,9,9.186187768,Infeasible,34.11292863,19.8,0,19,171
541,25_47988_45826_9,DirP_25.0,-0.034511961,46331.84,47988,25,0.000261034,47988,9,9.186187768,Complete,23.86181283,5,0.25,25,225
542,25_47988_45826_9,DirP_50.0,-0.002811745,47853.07,47988,25,0.000261034,47988,9,9.186187768,Complete,34.38191032,1460.77,0.5,27,243
543,25_47988_45826_9,DirP_75.0,-0.002811745,47853.07,47988,25,0.000261034,47988,9,9.186187768,Complete,31.30886173,1460.77,0.75,27,243
544,25_47988_45826_9,DirP_500,-0.002630658,47861.76,47988,25,0.000261034,47988,9,9.186187768,Complete,28.33338785,1525.1,5,27,243
545,25_47988_45826_9,Naive,-0.016629366,47189.99,47988,25,0.000261034,47988,9,9.186187768,Complete,7.545726061,0.28,,14,126
546,26_120623_118668_6,Directional,-0.019304527,118294.43,120623,26,0.000160603,120623,6,9.483431634,Infeasible,11.44898987,19386.38,,13,78
547,26_120623_118668_6,DirP_0,-0.082720543,110645,120623,26,0.000160603,120623,6,9.483431634,Infeasible,25.97814655,12.5,0,24,144
548,26_120623_118668_6,DirP_25.0,-0.082720543,110645,120623,26,0.000160603,120623,6,9.483431634,Infeasible,21.2475872,12.5,0.25,24,144
549,26_120623_118668_6,DirP_50.0,-0.027889955,117258.83,120623,26,0.000160603,120623,6,9.483431634,Complete,21.71769691,1064.5,0.5,30,180
550,26_120623_118668_6,DirP_75.0,-0.035349809,116359,120623,26,0.000160603,120623,6,9.483431634,Complete,24.41354728,170.67,0.75,32,192
551,26_120623_118668_6,DirP_500,-0.008824436,119558.57,120623,26,0.000160603,120623,6,9.483431634,Complete,24.32148314,32.35,5,35,210
552,26_120623_118668_6,Naive,-0.006720609,119812.34,120623,26,0.000160603,120623,6,9.483431634,Complete,7.52200532,0.34,,23,138
553,26_170572_169624_8,Directional,-0.029408813,165555.68,170572,26,0.000351155,170572,8,7.018883699,Infeasible,16.81110907,9003.73,,21,168
554,26_170572_169624_8,DirP_0,0.195514152,203921.24,170572,26,0.000351155,170572,8,7.018883699,Complete,22.96411753,40.32,0,65,520
555,26_170572_169624_8,DirP_25.0,-0.010659546,168753.78,170572,26,0.000351155,170572,8,7.018883699,Complete,24.40567923,1184.84,0.25,33,264
556,26_170572_169624_8,DirP_50.0,-0.025242713,166266.3,170572,26,0.000351155,170572,8,7.018883699,Complete,32.7832334,1695.46,0.5,35,280
557,26_170572_169624_8,DirP_75.0,-0.025242713,166266.3,170572,26,0.000351155,170572,8,7.018883699,Complete,33.72181296,1695.46,0.75,35,280
558,26_170572_169624_8,DirP_500,-0.026307776,166084.63,170572,26,0.000351155,170572,8,7.018883699,Complete,25.49717879,1653.63,5,35,280
559,26_170572_169624_8,Naive,-0.040603499,163646.18,170572,26,0.000351155,170572,8,7.018883699,Complete,7.715620041,2.3,,20,160
560,26_200922_200124_9,Directional,-0.02575059,195748.14,200922,26,0.000181712,200922,9,8.473125892,Infeasible,16.6345017,6523.84,,15,135
561,26_200922_200124_9,DirP_0,-0.174783697,165804.11,200922,26,0.000181712,200922,9,8.473125892,Infeasible,23.64478254,0.35,0,28,252
562,26_200922_200124_9,DirP_25.0,-0.029982531,194897.85,200922,26,0.000181712,200922,9,8.473125892,Complete,35.68977046,176.26,0.25,32,288
563,26_200922_200124_9,DirP_50.0,-0.027159943,195464.97,200922,26,0.000181712,200922,9,8.473125892,Complete,33.9655695,39.73,0.5,31,279
564,26_200922_200124_9,DirP_75.0,-0.027497835,195397.08,200922,26,0.000181712,200922,9,8.473125892,Complete,28.55973601,691.49,0.75,32,288
565,26_200922_200124_9,DirP_500,-0.027170195,195462.91,200922,26,0.000181712,200922,9,8.473125892,Complete,24.36683178,88.25,5,31,279
566,26_200922_200124_9,Naive,-0.026756204,195546.09,200922,26,0.000181712,200922,9,8.473125892,Complete,7.716642857,4.71,,22,198
567,26_225924_225467_2,Directional,-0.00816633,224079.03,225924,26,0.000159081,225924,2,7.117201637,Infeasible,14.40729666,6190.58,,16,32
568,26_225924_225467_2,DirP_0,0.032973611,233373.53,225924,26,0.000159081,225924,2,7.117201637,Complete,22.0577035,7.85,0,57,114
569,26_225924_225467_2,DirP_25.0,-0.004121342,224992.89,225924,26,0.000159081,225924,2,7.117201637,Complete,21.11309028,967.31,0.25,29,58
570,26_225924_225467_2,DirP_50.0,-0.007906553,224137.72,225924,26,0.000159081,225924,2,7.117201637,Complete,20.98774862,1001.14,0.5,28,56
571,26_225924_225467_2,DirP_75.0,-0.007906553,224137.72,225924,26,0.000159081,225924,2,7.117201637,Complete,21.34137177,1001.14,0.75,28,56
572,26_225924_225467_2,DirP_500,-0.007906553,224137.72,225924,26,0.000159081,225924,2,7.117201637,Complete,20.79330611,1001.14,5,28,56
